,,,053 ZOONOSIS-RABIA PERSONAS AGREDIDAS,188 PREVENCIÓN Y CONTROL DE RABIA ANIMALES VACUNADOS,,,,,,,189 PREVENCIÓN Y CONTROL DE RABIA ANIMALES EN CONTROL,,,190 PREVENCIÓN Y CONTROL DE RABIA ANIMALES ESTERILIZADOS,,,,,,,,,,,,,,,,,,,,,,,,,Grand Total
,,,,RAV09 PERRO AUTORIDAD LOCAL,RAV10 PERRO GRUPOS DE LA COMUNIDAD,RAV14 GATO AUTORIDAD LOCAL,RAV15 GATO GRUPOS DE LA COMUNIDAD,RAV16 PERRO SSA,RAV17 GATO SSA,Total,RAE03 CENTRO DE ATENCIÓN CANINA,RAE04 AUTORIDAD LOCAL,Total,RAM21 PERRO MACHO MENOR DE UN AÑO SSA,RAM22 PERRO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM23 PERRO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM24 PERRO MACHO UN AÑO Y MÁS SSA,RAM25 PERRO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM26 PERRO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM27 PERRO HEMBRA MENOR DE UN AÑO SSA,RAM28 PERRO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM29 PERRO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM30 PERRO HEMBRA UN AÑO Y MÁS SSA,RAM31 PERRO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM32 PERRO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM33 GATO MACHO MENOR DE UN AÑO SSA,RAM34 GATO MACHO MENOR DE UN AÑO AUTORIDAD LOCAL,RAM35 GATO MACHO MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM36 GATO MACHO UN AÑO Y MÁS SSA,RAM37 GATO MACHO UN AÑO Y MÁS AUTORIDAD LOCAL,RAM38 GATO MACHO UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,RAM39 GATO HEMBRA MENOR DE UN AÑO SSA,RAM40 GATO HEMBRA MENOR DE UN AÑO AUTORIDAD LOCAL,RAM41 GATO HEMBRA MENOR DE UN AÑO GRUPOS DE LA COMUNIDAD,RAM42 GATO HEMBRA UN AÑO Y MÁS SSA,RAM43 GATO HEMBRA UN AÑO Y MÁS AUTORIDAD LOCAL,RAM44 GATO HEMBRA UN AÑO Y MÁS GRUPOS DE LA COMUNIDAD,Total,
Entidad,Jurisdicción,Municipio,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total,Total
,,15  DOCTOR COSS,2,,,,,371,41,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414
,,16  DOCTOR GONZÁLEZ,,,,,,591,65,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656
,,20  GENERAL BRAVO,2,,,,,960,106,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068
,,27  LOS HERRERAS,,,,,,369,40,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409
,,28  HIGUERAS,,,,,,360,40,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,34  MARÍN,,,,,,477,52,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529
,,35  MELCHOR OCAMPO,,,,,,162,18,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180
,,41  PESQUERÍA,16,,,,,4882,541,5423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439
,,42  LOS RAMONES,2,,,,,1196,132,1328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330
,,Total,192,,,,,33738,3762,37500,1351,,1351,40,,24,127,,65,98,,224,223,,226,79,,121,37,,187,151,,166,86,,171,2025,41068
,7  MONTEMORELOS,4   ALLENDE,63,,,,,4767,1253,6020,,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,6152
,,22  GENERAL TERÁN,27,,,,,3828,365,4193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4220
,,29  HUALAHUISES,3,,,,,2108,276,2384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387
,,33  LINARES,114,,40,,,17212,1665,18917,1541,216,1757,177,,,298,,,570,,,821,,,183,,,96,,,376,,,260,,,2781,23569
,,38  MONTEMORELOS,122,,40,,,8585,2857,11482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11604
,,43  RAYONES,11,,,,,1290,240,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541
,,49  SANTIAGO,92,,100,,,6310,704,7114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7206
,,Total,432,,180,,,44100,7360,51640,1541,285,1826,177,,,298,,,570,,,821,,,183,,,96,,,376,,,260,,,2781,56679
,8  DOCTOR ARROYO,7   ARAMBERRI,9,,,,,9505,1863,11368,,,,17,,,35,,,61,,,152,,,1,,,3,,,22,,,33,,,324,11701
,,14  DOCTOR ARROYO,41,,,,,11493,2578,14071,55,,55,20,,,113,,,89,,,201,,,8,,,21,,,11,,,31,,,494,14661
,,17  GALEANA,12,,,,,11917,1919,13836,,,,5,,,22,,,16,,,53,,,8,,,6,,,8,,,17,35,,170,14018
,,24  GENERAL ZARAGOZA,4,,,,,2564,595,3159,,,,,,,2,,,10,,,35,,,1,,,,,,6,,,2,,,56,3219
,,30  ITURBIDE,3,,,,,2561,482,3043,,,,2,,,4,,,8,,,7,,,4,,,4,,,7,,,2,,,38,3084
,,36  MIER Y NORIEGA,3,,,,,3273,656,3929,27,,27,9,,,44,,,10,,,67,,,1,,,,,,3,,,5,,,139,4098
,,Total,72,,,,,41313,8093,49406,82,,82,53,,,220,,,194,,,515,,,23,,,34,,,57,,,90,35,,1221,50781
,Total,,2695,9903,13021,2925,6987,492477,69577,594890,16070,4810,20880,827,184,737,1950,384,1427,1758,267,1143,3793,686,2381,1187,392,769,945,127,1033,2650,601,1121,2142,287,1401,28192,646657
20 OAXACA,1  VALLES CENTRALES,7   ASUNCIÓN OCOTLÁN,1,,,,,745,95,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841
,,13  CIÉNEGA DE ZIMATLÁN,,,,,,655,25,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680
,,15  COATECAS ALTAS,,,,,,128,32,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,17  LA COMPAÑÍA,,,,,,1550,70,1620,,,,,,,2,,,10,,,83,,,,,,,,,1,,,,,,96,1716
,,23  CUILÁPAM DE GUERRERO,,,,,,1701,99,1800,,,,2,,,5,,,15,,,20,,,2,,,,,,2,,,6,,,52,1852
,,24  CUYAMECALCO VILLA DE ZARAGOZA,,,,,,300,40,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
,,28  HEROICA CIUDAD DE EJUTLA DE CRESPO,,,,,,1302,658,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
,,29  ELOXOCHITLÁN DE FLORES MAGÓN,,,,,,104,22,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126
,,33  GUADALUPE ETLA,,,,,,510,50,560,,,,1,,,4,,,6,,,19,,,,,,4,,,3,,,8,,,45,605
,,40  HUAUTEPEC,,,,,,90,15,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105
,,41  HUAUTLA DE JIMÉNEZ,,,,,,80,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,45  MAGDALENA APASCO,,,,,,942,58,1000,,,,1,,,8,,,18,,,40,,,1,,,3,,,7,,,19,,,97,1097
,,58  MAZATLÁN VILLA DE FLORES,,,,,,1509,141,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650
,,59  MIAHUATLÁN DE PORFIRIO DÍAZ,,,,,,769,151,920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920
,,61  MONJAS,,,,,,1288,112,1400,,,,12,,,22,,,41,,,160,,,1,,,13,,,5,,,28,,,282,1682
,,67  OAXACA DE JUÁREZ,147,,,,,11454,1530,12984,,,,22,,,47,,,152,,,257,,,12,,,33,,,61,,,116,,,700,13831
,,68  OCOTLÁN DE MORELOS,3,,,,,5762,758,6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6523
,,69  LA PE,,,,,,453,47,500,,,,25,,,71,,,,,,,,,,,,,,,1,,,1,,,98,598
,,72  SAN JOSÉ DEL PROGRESO,1,,,,,1675,105,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781
,,77  REYES ETLA,,,,,,980,80,1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060
,,83  SAN AGUSTÍN DE LAS JUNTAS,1,,,,,824,176,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001
,,85  SAN AGUSTÍN LOXICHA,,,,,,980,106,1086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086
,,87  SAN AGUSTÍN YATARENI,7,,,,,440,20,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467
,,91  SAN ANDRÉS HUAYÁPAM,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,,101 SAN ANDRÉS ZABACHE,,,,,,212,48,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,103 SAN ANTONINO CASTILLO VELASCO,3,,,,,450,70,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523
,,107 SAN ANTONIO DE LA CAL,6,,,,,3178,242,3420,,,,7,,,14,,,27,,,52,,,4,,,4,,,4,,,10,,,122,3548
,,108 SAN ANTONIO HUITEPEC,,,,,,473,47,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520
,,109 SAN ANTONIO NANAHUATÍPAM,,,,,,25,230,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255
,,112 SAN BALTAZAR CHICHICÁPAM,,350,,50,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,115 SAN BARTOLO COYOTEPEC,8,,,,,1837,83,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928
,,135 SAN FELIPE TEJALÁPAM,,,,,,1604,76,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680
,,137 SAN FRANCISCO CAHUACUÁ,,,,,,75,4,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
,,139 SAN FRANCISCO CHAPULAPA,,,,,,299,51,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350
,,142 SAN FRANCISCO HUEHUETLÁN,,,,,,83,17,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,148 SAN FRANCISCO OZOLOTEPEC,,,,,,60,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
,,149 SAN FRANCISCO SOLA,1,,,,,183,17,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201
,,150 SAN FRANCISCO TELIXTLAHUACA,,,,,,72,8,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
,,154 SAN ILDEFONSO AMATLÁN,,,,,,464,26,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490
,,159 SAN JERÓNIMO COATLÁN,,,,,,407,33,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
,,161 SAN JERÓNIMO SOSOLA,,,,,,347,13,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360
,,162 SAN JERÓNIMO TAVICHE,,,,,,500,50,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550
,,163 SAN JERÓNIMO TECÓATL,,,,,,590,70,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660
,,170 SAN JOSÉ LACHIGUIRI,,,,,,53,7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
,,171 SAN JOSÉ TENANGO,,,,,,84,16,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,177 SAN JUAN BAUTISTA CUICATLÁN,11,,,,,989,95,1084,,,,2,,,8,,,11,,,68,,,1,,,5,,,4,,,21,,,120,1215
,,178 SAN JUAN BAUTISTA GUELACHE,,,,,,854,106,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960
,,179 SAN JUAN BAUTISTA JAYACATLÁN,,,,,,550,10,560,,,,2,,,15,,,23,,,74,,,,,,1,,,,,,4,,,119,679
,,206 SAN JUAN DE LOS CUÉS,,,,,,300,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,211 SAN JUAN OZOLOTEPEC,,,,,,57,23,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
,,220 SAN JUAN TEPEUXILA,,,,,,98,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,227 SAN LORENZO CACAOTEPEC,,,,,,1891,109,2000,,,,10,,,29,,,28,,,132,,,4,,,9,,,8,,,21,,,241,2241
,,234 SAN LUCAS ZOQUIÁPAM,,,,,,403,37,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440
,,243 SAN MARTÍN TILCAJETE,,,,,,400,20,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420
,,244 SAN MARTÍN TOXPALAN,,,,,,285,55,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
,,249 SAN MATEO YOLOXOCHITLÁN,,,,,,,,,,,,16,,,51,,,11,,,30,,,6,,,3,,,4,,,10,,,131,131
,,263 SAN MIGUEL COATLÁN,,,,,,4111,409,4520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4520
,,268 SAN MIGUEL EJUTLA,,,,,,400,35,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435
,,271 SAN MIGUEL MIXTEPEC,,,,,,376,27,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403
,,273 SAN MIGUEL PERAS,,,,,,2230,92,2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322
,,274 SAN MIGUEL PIEDRAS,,,,,,192,8,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,277 VILLA SOLA DE VEGA,,,,,,1573,123,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1696
,,279 SAN MIGUEL SUCHIXTEPEC,,,,,,732,58,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790
,,289 SAN NICOLÁS,,,,,,425,55,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480
,,291 SAN PABLO COATLÁN,,,,,,383,3,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386
,,292 SAN PABLO CUATRO VENADOS,,,,,,195,25,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220
,,294 SAN PABLO HUITZO,,,,,,1144,31,1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175
,,295 SAN PABLO HUIXTEPEC,,,,,,722,78,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800
,,310 SAN PEDRO IXTLAHUACA,,,,,,931,69,1000,,,,3,,,10,,,14,,,40,,,3,,,,,,4,,,8,,,82,1082
,,311 SAN PEDRO JALTEPETONGO,,,,,,186,12,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198
,,315 SAN PEDRO MÁRTIR,,,,,,218,42,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,326 SAN PEDRO SOCHIÁPAM,,,,,,175,25,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,330 SAN PEDRO TEUTILA,,,,,,1884,176,2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060
,,338 VILLA DE ETLA,,,,,,1565,129,1694,,,,10,,,29,,,39,,,123,,,2,,,8,,,6,,,27,,,244,1938
,,342 SAN RAYMUNDO JALPAN,,,,,,400,60,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460
,,347 SAN SEBASTIÁN RÍO HONDO,,,,,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,350 SAN SEBASTIÁN TUTLA,18,,,,,4141,343,4484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4502
,,351 SAN SIMÓN ALMOLONGAS,,,,,,322,38,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360
,,362 SANTA CATARINA CUIXTLA,,,,,,,,,,,,12,,,39,,,2,,,13,,,,,,2,,,2,,,8,,,78,78
,,366 SANTA CATARINA LOXICHA,,,,,,1997,183,2180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2180
,,368 SANTA CATARINA MINAS,,,,,,421,79,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
,,369 SANTA CATARINA QUIANÉ,,,,,,300,,300,,,,2,,,13,,,10,,,36,,,,,,5,,,8,,,15,,,89,389
,,374 SANTA CRUZ ACATEPEC,,,,,,215,45,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260
,,375 SANTA CRUZ AMILPAS,,,,,,871,65,936,,,,6,,,2,,,7,,,22,,,1,,,,,,4,,,6,,,48,984
,,378 SANTA CRUZ MIXTEPEC,,,,,,885,75,960,,,,6,,,34,,,32,,,116,,,2,,,5,,,3,,,8,,,206,1166
,,385 SANTA CRUZ XOXOCOTLÁN,2,,,,,2171,229,2400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402
,,386 SANTA CRUZ ZENZONTEPEC,,,,,,1397,173,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570
,,387 SANTA GERTRUDIS,,,,,,300,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,388 SANTA INÉS DEL MONTE,,,,,,703,17,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720
,,389 SANTA INÉS YATZECHE,,,,,,80,15,95,,,,,,,2,,,8,,,20,,,2,,,3,,,2,,,8,,,45,140
,,390 SANTA LUCÍA DEL CAMINO,,,,,,650,210,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860
,,393 SANTA LUCÍA OCOTLÁN,2,,,,,749,31,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782
,,396 SANTA MARÍA LA ASUNCIÓN,1,,,,,246,34,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281
,,398 AYOQUEZCO DE ALDAMA,,,,,,877,23,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900
,,399 SANTA MARÍA ATZOMPA,1,,,,,4123,437,4560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561
,,406 SANTA MARÍA CHILCHOTLA,,,,,,138,45,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183
,,409 SANTA MARÍA DEL TULE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,420 SANTA MARÍA LACHIXÍO,2,,,,,285,15,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302
,,426 SANTA MARÍA PEÑOLES,,,,,,3500,195,3695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695
,,431 SANTA MARÍA TECOMAVACA,,,,,,520,20,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540
,,434 SANTA MARÍA TEOPOXCO,,,,,,426,94,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520
,,448 SANTA MARÍA ZANIZA,,,,,,400,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,483 SANTIAGO SUCHILQUITONGO,,,,,,1858,222,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080
,,491 SANTIAGO TEXTITLÁN,,,,,,2381,122,2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2503
,,494 SANTIAGO TLAZOYALTEPEC,,,,,,580,,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580
,,512 SANTO DOMINGO OZOLOTEPEC,,,,,,91,2,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
,,516 SANTO DOMINGO TEOJOMULCO,,,,,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,519 SANTO DOMINGO TOMALTEPEC,,,,,,566,34,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600
,,530 SANTO TOMÁS JALIEZA,1,,,,,669,41,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711
,,531 SANTO TOMÁS MAZALTEPEC,4,,,,,308,28,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
,,533 SANTO TOMÁS TAMAZULAPAN,,,,,,522,18,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540
,,534 SAN VICENTE COATLÁN,,,,,,190,10,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,535 SAN VICENTE LACHIXÍO,,,,,,309,36,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345
,,539 SOLEDAD ETLA,4,,,,,767,33,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804
,,545 TEOTITLÁN DE FLORES MAGÓN,,,,,,86,34,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,553 TLALIXTAC DE CABRERA,,,,,,1765,226,1991,,,,13,,,36,,,28,,,154,,,2,,,7,,,5,,,6,,,251,2242
,,555 TRINIDAD ZAACHILA,2,,,,,384,33,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419
,,563 YOGANA,,,,,,578,72,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650
,,565 VILLA DE ZAACHILA,6,,,,,2088,112,2200,,,,33,,,55,,,38,,,110,,,4,,,18,,,12,,,41,,,311,2517
,,566 SAN MATEO YUCUTINDÓ,,,,,,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,570 ZIMATLÁN DE ÁLVAREZ,4,,,,,677,83,760,,,,4,,,5,,,14,,,40,,,1,,,2,,,9,,,20,,,95,859
,,Total,240,350,,50,,108742,10904,120046,,,,189,,,501,,,534,,,1609,,,48,,,125,,,155,,,391,,,3552,123838
,2  ISTMO,5   ASUNCIÓN IXTALTEPEC,,,,,,795,65,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860
,,10  EL BARRIO DE LA SOLEDAD,,,,,,88,12,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,14  CIUDAD IXTEPEC,10,,,,,3105,375,3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3490
,,25  CHAHUITES,,,,,,545,50,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595
,,36  GUEVEA DE HUMBOLDT,,,,,,555,5,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560
,,43  HEROICA CIUDAD DE JUCHITÁN DE ZARAGOZA,,,,,,2985,436,3421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421
,,57  MATÍAS ROMERO AVENDAÑO,,,,,,494,126,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620
,,66  SANTIAGO NILTEPEC,3,,,,,728,132,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863
,,79  SALINA CRUZ,45,,,,,2046,314,2360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405
,,124 SAN BLAS ATEMPA,,,,,,538,131,669,,,,108,,,71,,,116,,,93,,,24,,,31,,,27,,,19,,,489,1158
,,125 SAN CARLOS YAUTEPEC,,,,,,54,6,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60
,,143 SAN FRANCISCO IXHUATÁN,,,,,,137,3,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,190 SAN JUAN COTZOCÓN,,,,,,1689,88,1777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777
,,198 SAN JUAN GUICHICOVI,,,,,,1931,285,2216,,,,15,,,30,,,10,,,15,,,2,,,3,,,1,,,4,,,80,2296
,,207 SAN JUAN MAZATLÁN,,,,,,703,77,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780
,,265 SAN MIGUEL CHIMALAPA,,,,,,602,60,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662
,,305 SAN PEDRO COMITANCILLO,,,,,,528,172,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700
,,307 SAN PEDRO HUAMELULA,,,,,,513,91,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604
,,327 SAN PEDRO TAPANATEPEC,,,,,,1486,334,1820,,,,1,,,1,,,,,,1,,,,,,,,,,,,2,,,5,1825
,,407 SANTA MARÍA CHIMALAPA,,,,,,148,12,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,,410 SANTA MARÍA ECATEPEC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,412 SANTA MARÍA GUIENAGATI,,,,,,80,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
,,441 SANTA MARÍA XADANI,,,,,,180,20,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200
,,453 SANTIAGO ASTATA,,,,,,110,10,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,470 SANTIAGO LACHIGUIRI,,,,,,160,41,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201
,,505 SANTO DOMINGO INGENIO,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,,508 SANTO DOMINGO CHIHUITÁN,,266,,34,,,,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300
,,515 SANTO DOMINGO TEHUANTEPEC,,,,,,560,100,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660
,,525 SANTO DOMINGO ZANATEPEC,,,,,,1145,155,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300
,,557 UNIÓN HIDALGO,,,,,,470,30,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500
,,Total,60,266,,34,,22375,3150,25825,,,,124,,,102,,,126,,,109,,,26,,,34,,,28,,,25,,,574,26459
,3  TUXTEPEC,2   ACATLÁN DE PÉREZ FIGUEROA,7,,,,,2659,357,3016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023
,,9   AYOTZINTEPEC,,,,,,110,10,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120
,,21  COSOLAPA,8,,,,,2342,162,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2512
,,44  LOMA BONITA,4,,,,,3720,400,4120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4124
,,134 SAN FELIPE JALAPA DE DÍAZ,4,,,,,1290,170,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464
,,136 SAN FELIPE USILA,1,,,,,443,57,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501
,,166 SAN JOSÉ CHILTEPEC,,,,,,370,30,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400
,,171 SAN JOSÉ TENANGO,1,,,,,185,75,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261
,,184 SAN JUAN BAUTISTA TUXTEPEC,9,,,,,16122,1352,17474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17483
,,205 SAN JUAN LALANA,,,,,,432,64,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496
,,212 SAN JUAN PETLAPA,,,,,,112,28,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140
,,232 SAN LUCAS OJITLÁN,7,,,,,2173,347,2520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527
,,278 SAN MIGUEL SOYALTEPEC,3,,,,,1203,263,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469
,,309 SAN PEDRO IXCATLÁN,,,,,,915,95,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010
,,330 SAN PEDRO TEUTILA,2,60,,,,54,6,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122
,,406 SANTA MARÍA CHILCHOTLA,,,,,,290,50,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340
